# DTStamp_FHdata_calc_accn_t (tangential acceleration) 2023-06-07 22:22:20 449553458 
# N[1] rtime[2], u[3], u_next[4], curr_alpha[5], curr_beta[6], curr_norm_accn[7], min_tang_accn[8], curr_tang_accn[9], max_tang_accn[10] eps[11] rho[12] check_tang_accn[13] 
     0     0.000000  0.000000000  0.000101528  0.164398987 -0.986393924  0.000000000000000000 -30.413812651   0.000000000  30.413812651  0.000000546691230   318.446402  0.000000000000000 
     1     0.001000  0.000101528  0.000101578  0.164431474 -0.986388509  0.000000000000000000 -30.413979613  30.413979613  30.413979613  0.000000547278110   318.086041 30.413979613299080 
     2     0.002000  0.000203106  0.000101627  0.164463989 -0.986383088  0.000000000000000000 -30.414146757   5.576132711  30.414146757  0.000000547866064   317.725802  5.576132710628095 
     3     0.003000  0.000304733  0.000101676  0.164496532 -0.986377661  0.000000000000000000 -30.414314083   6.180930362  30.414314083  0.000000548455093   317.365687  6.180930361506652 
     4     0.004000  0.000406409  0.000101726  0.164529104 -0.986372229  0.000000000000000000 -30.414481592   6.837375161  30.414481592  0.000000549045201   317.005695  6.837375161435240 
     5     0.005000  0.000508135  0.000101775  0.164561704 -0.986366791  0.000000000000000000 -30.414649284   7.548136571  30.414649284  0.000000549636390   316.645827  7.548136570913965 
     6     0.006000  0.000609911  0.000101825  0.164594333 -0.986361346  0.000000000000000000 -30.414817159   8.315823405  30.414817159  0.000000550228664   316.286082  8.315823404886208 
     7     0.007000  0.000711736  0.000101875  0.164626991 -0.986355896  0.000000000000000000 -30.414985218   9.142958390  30.414985218  0.000000550822025   315.926460  9.142958390091730 
     8     0.008000  0.000813610  0.000101925  0.164659678 -0.986350440  0.000000000000000000 -30.415153461  10.031951611  30.415153461  0.000000551416475   315.566962 10.031951611223763 
     9     0.009000  0.000915535  0.000101974  0.164692393 -0.986344978 -0.000000000000003553 -30.415321888  10.985073108  30.415321888  0.000000552012019   315.207588 10.985073108170582 
    10     0.010000  0.001017509  0.000102024  0.164725137 -0.986339510  0.000000000000000000 -30.415490500  12.004424918  30.415490500  0.000000552608658   314.848338 12.004424917721080 
    11     0.011000  0.001119534  0.000102074  0.164757910 -0.986334036  0.000000000000000000 -30.415659297  13.091912881  30.415659297  0.000000553206395   314.489211 13.091912880615883 
    12     0.012000  0.001221608  0.000102124  0.164790712 -0.986328556  0.000000000000000000 -30.415828280  14.249218558  30.415828280  0.000000553805234   314.130209 14.249218557943504 
    13     0.013000  0.001323732  0.000102174  0.164823543 -0.986323071  0.000000000000000000 -30.415997448  15.477771619  30.415997448  0.000000554405177   313.771330 15.477771618844226 
    14     0.014000  0.001425906  0.000102224  0.164856403 -0.986317579  0.000000000000003553 -30.416166802  16.778723074  30.416166802  0.000000555006226   313.412575 16.778723073696710 
    15     0.015000  0.001528130  0.000102275  0.164889292 -0.986312081 -0.000000000000003553 -30.416336342  18.152919733  30.416336342  0.000000555608386   313.053945 18.152919732828178 
    16     0.016000  0.001630405  0.000102325  0.164922210 -0.986306577  0.000000000000000000 -30.416506069  19.600880270  30.416506069  0.000000556211658   312.695438 19.600880269995319 
    17     0.017000  0.001732730  0.000102375  0.164955157 -0.986301068  0.000000000000000000 -30.416675983  21.122773262  30.416675983  0.000000556816045   312.337056 21.122773262116063 
    18     0.018000  0.001835105  0.000102425  0.164988133 -0.986295552  0.000000000000000000 -30.416846085  22.718397562  30.416846085  0.000000557421551   311.978798 22.718397561976687 
    19     0.019000  0.001937530  0.000102476  0.165021139 -0.986290030  0.000000000000000000 -30.417016374  24.387165339  30.417016374  0.000000558028179   311.620665 24.387165338951245 
    20     0.020000  0.002040006  0.000102526  0.165054174 -0.986284502  0.000000000000003553 -30.417186851  26.128088094  30.417186851  0.000000558635931   311.262656 26.128088094437395 
    21     0.021000  0.002142533  0.000102577  0.165087238 -0.986278969 -0.000000000000003553 -30.417357517  27.939765924  30.417357517  0.000000559244809   310.904771 27.939765924170079 
    22     0.022000  0.002245110  0.000102628  0.165120331 -0.986273429  0.000000000000000000 -30.417528371  29.820380259  30.417528371  0.000000559854819   310.547011 29.820380259384049 
    23     0.023000  0.002347737  0.000102678  0.165153454 -0.986267883  0.000000000000000000 -30.417699415  30.417699415  30.417699415  0.000000560465961   310.189376 30.417699414976649 
    24     0.024000  0.002450416  0.000102729  0.165186607 -0.986262331  0.000000000000000000 -30.417870648  30.417870648  30.417870648  0.000000561078239   309.831866 30.417870648018024 
    25     0.025000  0.002553145  0.000102780  0.165219789 -0.986256773 -0.000000000000003553 -30.418042071  30.418042071  30.418042071  0.000000561691656   309.474480 30.418042070859922 
    26     0.026000  0.002655924  0.000102831  0.165253000 -0.986251208  0.000000000000000000 -30.418213684  30.418213684  30.418213684  0.000000562306215   309.117219 30.418213683850901 
    27     0.027000  0.002758755  0.000102882  0.165286242 -0.986245638  0.000000000000000000 -30.418385487  30.418385487  30.418385487  0.000000562921919   308.760083 30.418385487340394 
    28     0.028000  0.002861637  0.000102933  0.165319512 -0.986240061  0.000000000000000000 -30.418557482  30.418557482  30.418557482  0.000000563538772   308.403073 30.418557481678754 
    29     0.029000  0.002964570  0.000102984  0.165352813 -0.986234479  0.000000000000000000 -30.418729667  30.418729667  30.418729667  0.000000564156775   308.046187 30.418729667217224 
    30     0.030000  0.003067553  0.000103035  0.165386143 -0.986228890  0.000000000000000000 -30.418902044  30.418902044  30.418902044  0.000000564775932   307.689426 30.418902044307959 
    31     0.031000  0.003170588  0.000103086  0.165419504 -0.986223295  0.000000000000000000 -30.419074613  30.419074613  30.419074613  0.000000565396246   307.332791 30.419074613304034 
    32     0.032000  0.003273675  0.000103137  0.165452894 -0.986217694  0.000000000000000000 -30.419247375  30.419247375  30.419247375  0.000000566017720   306.976281 30.419247374559404 
    33     0.033000  0.003376812  0.000103189  0.165486313 -0.986212087 -0.000000000000003553 -30.419420328  30.419420328  30.419420328  0.000000566640357   306.619896 30.419420328428977 
    34     0.034000  0.003480001  0.000103240  0.165519763 -0.986206473  0.000000000000000000 -30.419593475  30.419593475  30.419593475  0.000000567264161   306.263637 30.419593475268556 
    35     0.035000  0.003583241  0.000103292  0.165553243 -0.986200854  0.000000000000003553 -30.419766815  30.419766815  30.419766815  0.000000567889134   305.907504 30.419766815434873 
    36     0.036000  0.003686532  0.000103343  0.165586753 -0.986195228  0.000000000000000000 -30.419940349  30.419940349  30.419940349  0.000000568515279   305.551496 30.419940349285586 
    37     0.037000  0.003789876  0.000103395  0.165620293 -0.986189596  0.000000000000000000 -30.420114077  30.420114077  30.420114077  0.000000569142599   305.195613 30.420114077179278 
    38     0.038000  0.003893270  0.000103446  0.165653863 -0.986183957  0.000000000000000000 -30.420287999  30.420287999  30.420287999  0.000000569771098   304.839857 30.420287999475459 
    39     0.039000  0.003996717  0.000103498  0.165687464 -0.986178313  0.000000000000000000 -30.420462117  30.420462117  30.420462117  0.000000570400778   304.484226 30.420462116534583 
    40     0.040000  0.004100215  0.000103550  0.165721094 -0.986172662 -0.000000000000003553 -30.420636429  30.420636429  30.420636429  0.000000571031644   304.128721 30.420636428718030 
    41     0.041000  0.004203765  0.000103602  0.165754755 -0.986167005  0.000000000000000000 -30.420810936  30.420810936  30.420810936  0.000000571663697   303.773342 30.420810936388129 
    42     0.042000  0.004307367  0.000103654  0.165788447 -0.986161341  0.000000000000000000 -30.420985640  30.420985640  30.420985640  0.000000572296941   303.418089 30.420985639908146 
    43     0.043000  0.004411020  0.000103706  0.165822168 -0.986155672  0.000000000000000000 -30.421160540  30.421160540  30.421160540  0.000000572931379   303.062962 30.421160539642297 
    44     0.044000  0.004514726  0.000103758  0.165855921 -0.986149995  0.000000000000003553 -30.421335636  30.421335636  30.421335636  0.000000573567014   302.707962 30.421335635955742 
    45     0.045000  0.004618484  0.000103810  0.165889703 -0.986144313  0.000000000000000000 -30.421510929  30.421510929  30.421510929  0.000000574203850   302.353087 30.421510929214605 
    46     0.046000  0.004722294  0.000103862  0.165923517 -0.986138624  0.000000000000000000 -30.421686420  30.421686420  30.421686420  0.000000574841890   301.998339 30.421686419785956 
    47     0.047000  0.004826156  0.000103914  0.165957360 -0.986132929  0.000000000000003553 -30.421862108  30.421862108  30.421862108  0.000000575481137   301.643718 30.421862108037825 
    48     0.048000  0.004930070  0.000103967  0.165991235 -0.986127228  0.000000000000000000 -30.422037994  30.422037994  30.422037994  0.000000576121593   301.289222 30.422037994339206 
    49     0.049000  0.005034037  0.000104019  0.166025140 -0.986121520  0.000000000000000000 -30.422214079  30.422214079  30.422214079  0.000000576763263   300.934854 30.422214079060065 
    50     0.050000  0.005138056  0.000104071  0.166059076 -0.986115806  0.000000000000000000 -30.422390363  30.422390363  30.422390363  0.000000577406149   300.580612 30.422390362571331 
    51     0.051000  0.005242127  0.000104124  0.166093043 -0.986110086  0.000000000000003553 -30.422566845  30.422566845  30.422566845  0.000000578050255   300.226496 30.422566845244898 
