# DTStamp_FHdata_calc_accn_t (tangential acceleration) 2023-06-07 20:10:03 285730867 
# N[1] rtime[2], u[3], u_next[4], curr_alpha[5], curr_beta[6], curr_norm_accn[7], min_tang_accn[8], curr_tang_accn[9], max_tang_accn[10] eps[11] rho[12] check_tang_accn[13] 
     0     0.000000  0.000000000  0.000137296  0.164398987 -0.986393924  0.000000000000000000 -30.413812651   0.000000000  30.413812651  0.000000999744971   318.446402  0.000000000000000 
     1     0.001000  0.000137296  0.000137264  0.164442921 -0.986386600  0.000000000000000000 -30.414038456  30.414038456  30.414038456  0.000000999425136   317.959160 30.414038456207916 
     2     0.002000  0.000274560  0.000137233  0.164486868 -0.986379273  0.000000000000000000 -30.414264394  15.916465646  30.414264394  0.000000999103598   317.472574 15.916465646227548 
     3     0.003000  0.000411792  0.000137201  0.164530829 -0.986371941 -0.000000000000003553 -30.414490464  18.239072819  30.414490464  0.000000998780356   316.986643 18.239072819261750 
     4     0.004000  0.000548994  0.000137169  0.164574802 -0.986364605  0.000000000000000000 -30.414716667  20.820633044  30.414716667  0.000000998455410   316.501369 20.820633043668156 
     5     0.005000  0.000686163  0.000137259  0.164618788 -0.986357265  0.000000000000000000 -30.414943002  23.676932782  30.414943002  0.000000999905865   316.016749 23.676932781750981 
     6     0.006000  0.000823422  0.000137228  0.164662826 -0.986349914  0.000000000000000000 -30.415169671  26.848149396  30.415169671  0.000000999580222   315.532354 26.848149396465736 
     7     0.007000  0.000960650  0.000137196  0.164706878 -0.986342559  0.000000000000000000 -30.415396472  30.303580577  30.415396472  0.000000999252875   315.048613 30.303580576794275 
     8     0.008000  0.001097846  0.000137164  0.164750942 -0.986335200  0.000000000000000000 -30.415623407  30.415623407  30.415623407  0.000000998923824   314.565527 30.415623406722691 
     9     0.009000  0.001235010  0.000137132  0.164795020 -0.986327837  0.000000000000000000 -30.415850474  30.415850474  30.415850474  0.000000998593069   314.083096 30.415850473706950 
    10     0.010000  0.001372141  0.000137099  0.164839110 -0.986320469 -0.000000000000003553 -30.416077673  30.416077673  30.416077673  0.000000998260612   313.601318 30.416077673120171 
    11     0.011000  0.001509240  0.000137190  0.164883213 -0.986313097 -0.000000000000003553 -30.416305005  30.416305005  30.416305005  0.000000999713201   313.120193 30.416305004837039 
    12     0.012000  0.001646430  0.000137157  0.164927369 -0.986305715  0.000000000000000000 -30.416532672  30.416532672  30.416532672  0.000000999380039   312.639292 30.416532672349589 
    13     0.013000  0.001783587  0.000137125  0.164971537 -0.986298328  0.000000000000000000 -30.416760473  30.416760473  30.416760473  0.000000999045173   312.159044 30.416760472560547 
    14     0.014000  0.001920712  0.000137092  0.165015718 -0.986290937  0.000000000000000000 -30.416988405  30.416988405  30.416988405  0.000000998708603   311.679449 30.416988405343918 
    15     0.015000  0.002057804  0.000137060  0.165059912 -0.986283542 -0.000000000000003553 -30.417216471  30.417216471  30.417216471  0.000000998370331   311.200507 30.417216470573084 
    16     0.016000  0.002194864  0.000137150  0.165104119 -0.986276143  0.000000000000000000 -30.417444668  30.417444668  30.417444668  0.000000999825298   310.722216 30.417444668120808 
    17     0.017000  0.002332014  0.000137117  0.165148379 -0.986268733  0.000000000000000000 -30.417673203  30.417673203  30.417673203  0.000000999486315   310.244149 30.417673203167730 
    18     0.018000  0.002469131  0.000137084  0.165192651 -0.986261318 -0.000000000000003553 -30.417901871  30.417901871  30.417901871  0.000000999145629   309.766733 30.417901870928450 
    19     0.019000  0.002606216  0.000137051  0.165236936 -0.986253900  0.000000000000000000 -30.418130671  30.418130671  30.418130671  0.000000998803240   309.289968 30.418130671275058 
    20     0.020000  0.002743267  0.000137018  0.165281234 -0.986246477  0.000000000000000000 -30.418359604  30.418359604  30.418359604  0.000000998459148   308.813855 30.418359604079029 
    21     0.021000  0.002880286  0.000137109  0.165325545 -0.986239050  0.000000000000000000 -30.418588669  30.418588669  30.418588669  0.000000999916451   308.338392 30.418588669211204 
    22     0.022000  0.003017394  0.000137076  0.165369908 -0.986231613  0.000000000000003553 -30.418818074  30.418818074  30.418818074  0.000000999571645   307.863151 30.418818073549318 
    23     0.023000  0.003154470  0.000137043  0.165414284 -0.986224171  0.000000000000000000 -30.419047611  30.419047611  30.419047611  0.000000999225134   307.388561 30.419047610611329 
    24     0.024000  0.003291513  0.000137009  0.165458673 -0.986216724  0.000000000000000000 -30.419277280  30.419277280  30.419277280  0.000000998876921   306.914621 30.419277280267391 
    25     0.025000  0.003428522  0.000136976  0.165503074 -0.986209274  0.000000000000000000 -30.419507082  30.419507082  30.419507082  0.000000998527004   306.441330 30.419507082387042 
    26     0.026000  0.003565498  0.000137066  0.165547488 -0.986201820 -0.000000000000003553 -30.419737017  30.419737017  30.419737017  0.000000999986603   305.968689 30.419737016839203 
    27     0.027000  0.003702564  0.000137033  0.165591955 -0.986194354  0.000000000000000000 -30.419967292  30.419967292  30.419967292  0.000000999635968   305.496269 30.419967292207200 
    28     0.028000  0.003839597  0.000136999  0.165636435 -0.986186885  0.000000000000000000 -30.420197700  30.420197700  30.420197700  0.000000999283628   305.024497 30.420197700303820 
    29     0.029000  0.003976596  0.000136965  0.165680927 -0.986179411  0.000000000000003553 -30.420428241  30.420428241  30.420428241  0.000000998929587   304.553375 30.420428240997257 
    30     0.030000  0.004113561  0.000136931  0.165725432 -0.986171933  0.000000000000003553 -30.420658914  30.420658914  30.420658914  0.000000998573842   304.082901 30.420658914155112 
    31     0.031000  0.004250492  0.000136897  0.165769950 -0.986164451  0.000000000000000000 -30.420889720  30.420889720  30.420889720  0.000000998216395   303.613074 30.420889719644336 
    32     0.032000  0.004387390  0.000136988  0.165814480 -0.986156964  0.000000000000000000 -30.421120657  30.421120657  30.421120657  0.000000999677894   303.143895 30.421120657331265 
    33     0.033000  0.004524378  0.000136954  0.165859063 -0.986149467  0.000000000000000000 -30.421351938  30.421351938  30.421351938  0.000000999319721   302.674937 30.421351937864667 
    34     0.034000  0.004661332  0.000136920  0.165903658 -0.986141966  0.000000000000000000 -30.421583351  30.421583351  30.421583351  0.000000998959846   302.206625 30.421583350991725 
    35     0.035000  0.004798252  0.000136886  0.165948266 -0.986134460 -0.000000000000003553 -30.421814897  30.421814897  30.421814897  0.000000998598268   301.738961 30.421814896578041 
    36     0.036000  0.004935137  0.000136851  0.165992887 -0.986126950  0.000000000000000000 -30.422046574  30.422046574  30.422046574  0.000000998234988   301.271943 30.422046574488608 
    37     0.037000  0.005071989  0.000136942  0.166037520 -0.986119436  0.000000000000000000 -30.422278385  30.422278385  30.422278385  0.000000999698683   300.805571 30.422278384587784 
    38     0.038000  0.005208931  0.000136908  0.166082207 -0.986111911  0.000000000000000000 -30.422510539  30.422510539  30.422510539  0.000000999334673   300.339418 30.422510539248098 
    39     0.039000  0.005345838  0.000136873  0.166126905 -0.986104382 -0.000000000000003553 -30.422742826  30.422742826  30.422742826  0.000000998968960   299.873911 30.422742826493337 
    40     0.040000  0.005482711  0.000136838  0.166171617 -0.986096848  0.000000000000000000 -30.422975246  30.422975246  30.422975246  0.000000998601546   299.409050 30.422975246187121 
    41     0.041000  0.005619549  0.000136803  0.166216340 -0.986089310  0.000000000000000000 -30.423207798  30.423207798  30.423207798  0.000000998232430   298.944833 30.423207798192450 
    42     0.042000  0.005756353  0.000136894  0.166261076 -0.986081769  0.000000000000000000 -30.423440482  30.423440482  30.423440482  0.000000999698279   298.481261 30.423440482371674 
    43     0.043000  0.005893247  0.000136859  0.166305866 -0.986074216  0.000000000000000000 -30.423673513  30.423673513  30.423673513  0.000000999328427   298.017908 30.423673512829620 
    44     0.044000  0.006030107  0.000136825  0.166350668 -0.986066659  0.000000000000000000 -30.423906676  30.423906676  30.423906676  0.000000998956874   297.555199 30.423906675858131 
    45     0.045000  0.006166931  0.000136789  0.166395482 -0.986059097  0.000000000000000000 -30.424139971  30.424139971  30.424139971  0.000000998583619   297.093134 30.424139971318830 
    46     0.046000  0.006303721  0.000136754  0.166440308 -0.986051532 -0.000000000000003553 -30.424373399  30.424373399  30.424373399  0.000000998208664   296.631713 30.424373399072699 
    47     0.047000  0.006440475  0.000136845  0.166485147 -0.986043962 -0.000000000000003553 -30.424606959  30.424606959  30.424606959  0.000000999676625   296.170934 30.424606958980085 
    48     0.048000  0.006577320  0.000136810  0.166530040 -0.986036382  0.000000000000003553 -30.424840867  30.424840867  30.424840867  0.000000999300929   295.710374 30.424840866886594 
    49     0.049000  0.006714130  0.000136775  0.166574944 -0.986028797  0.000000000000000000 -30.425074907  30.425074907  30.425074907  0.000000998923531   295.250456 30.425074907343607 
    50     0.050000  0.006850904  0.000136739  0.166619861 -0.986021208 -0.000000000000003553 -30.425309080  30.425309080  30.425309080  0.000000998544433   294.791181 30.425309080210720 
    51     0.051000  0.006987643  0.000136703  0.166664791 -0.986013614  0.000000000000000000 -30.425543385  30.425543385  30.425543385  0.000000998163636   294.332548 30.425543385346895 
    52     0.052000  0.007124347  0.000136794  0.166709732 -0.986006017  0.000000000000000000 -30.425777823  30.425777823  30.425777823  0.000000999633665   293.874556 30.425777822610439 
    53     0.053000  0.007261141  0.000136759  0.166754727 -0.985998408  0.000000000000000000 -30.426012610  30.426012610  30.426012610  0.000000999252121   293.416781 30.426012609596274 
